"","fb_post_id","Topic_page","Topic","likes","comments","shares"
"690","1600463453452573","General","General",263,3,72
"691","1600140673484851","General","General",176,31,44
"692","1598832420282343","General","General",169,16,126
"693","1597535390412046","General","General",230,55,161
"694","1597338383765080","General","General",498,167,153
"695","1596590280506557","General","General",107,29,37
"696","1596559093843009","General","General",18,0,1
"697","1596428247189427","General","General",186,55,71
"698","1595926023906316","General","General",72,5,7
"699","1595652027267049","General","General",128,60,40
"700","1595496420615943","General","General",105,9,34
"701","1593733690792216","General","General",74,20,33
"702","1593432967488955","General","General",99,39,23
"703","1592979784200940","General","General",180,5,65
"704","1592605900904995","General","General",142,42,46
"705","1592599334238985","General","General",113,8,16
"706","1592445864254332","General","General",220,68,103
"707","1591777900987795","General","General",147,25,59
"708","1591709474327971","General","General",120,4,46
"709","1591587511006834","General","General",600,36,370
"710","1591539124345006","General","General",204,45,68
"711","1591450771020508","General","General",142,16,54
"712","1591240674374851","General","General",308,32,192
"713","1590893521076233","General","General",308,49,115
"714","1590787367753515","General","General",83,10,16
"715","1590640904434828","General","General",34,3,20
"716","1590475197784732","General","General",172,10,83
"717","1590444684454450","General","General",6,0,0
"718","1590319914466927","General","General",139,12,49
"719","1589697117862540","General","General",113,9,34
"720","1589527601212825","General","General",221,31,159
"721","1589177567914495","General","General",18,2,2
"722","1589081944590724","General","General",118,18,24
"723","1588753181290267","General","General",269,29,56
"724","1588771411288444","General","General",184,35,85
"725","1588624671303118","General","General",94,16,55
"726","1588033554695563","General","General",228,39,70
"727","1587969614701957","General","General",187,49,114
"728","1587827528049499","General","General",149,24,67
"729","1585662198266032","General","General",52,2,7
"730","1585275264971392","General","General",198,19,130
"731","1584604878371764","General","General",201,79,87
"732","1584398438392408","General","General",331,56,234
"733","1583772138455038","General","General",152,26,45
"734","1583568248475427","General","General",218,19,110
"735","1582939211871664","General","General",247,8,65
"736","1582819041883681","General","General",212,30,112
"737","1582653681900217","General","General",173,7,73
"738","1582180871947498","General","General",120,13,41
"739","1582107111954874","General","General",101,17,42
"740","1581934531972132","General","General",130,34,74
"741","1581785211987064","General","General",325,84,116
"742","1581215078710744","General","General",10,3,1
"743","1579529925545926","General","General",29,1,1
"744","1579257965573122","General","General",201,231,58
"745","1579047395594179","General","General",302,71,181
"746","1578578585641060","General","General",83,14,17
"747","1578492362316349","General","General",72,3,15
"748","1578294315669487","General","General",58,5,21
"749","1578265965672322","General","General",12,0,0
"750","1578237205675198","General","General",290,99,184
"751","1577662685732650","General","General",60,0,9
"752","1577494135749505","General","General",112,71,35
"753","1577381055760813","General","General",59,4,23
"754","1576786522486933","General","General",324,155,138
"755","1576540699178182","General","General",97,4,28
"756","1576415195857399","General","General",192,130,74
"757","1575858125913106","General","General",138,16,52
"758","1575677852597800","General","General",134,25,36
"759","1575563682609217","General","General",171,14,65
"760","1573298422835743","General","General",152,108,87
"761","1572911922874393","General","General",44,1,2
"762","1572844532881132","General","General",153,19,45
"763","1572411329591119","General","General",14,1,5
"764","1572393592926226","General","General",15,0,0
"765","1572017809630471","General","General",730,197,851
"766","1571984322967153","General","General",11,2,1
"767","1571935206305398","General","General",127,9,39
"768","1571331779699074","General","General",16,0,0
"769","1571033553062230","General","General",497,223,405
"770","1570499116449007","General","General",415,134,297
"771","1570259799806272","General","General",772,19,273
"772","264118658104932","General","General",0,0,0
"773","1570235193142066","General","General",275,122,98
"774","1570127386486180","General","General",147,9,52
"775","1569577783207807","General","General",128,3,34
"776","1569360133229572","General","General",272,31,270
"777","1569234756575443","General","General",548,112,260
"778","1567962950035957","General","General",54,9,13
"779","1566055476893371","General","General",221,67,32
"780","1565947556904163","General","General",80,7,8
"781","1565602366938682","General","General",17,1,1
"782","1565583760273876","General","General",510,121,445
"783","1564863377012581","General","General",66,34,14
"784","1564794420352810","General","General",160,46,85
"785","1564713467027572","General","General",106,39,62
"786","1564161587082760","General","General",125,21,72
"787","1563936933771892","General","General",261,58,138
"788","1563855063780079","General","General",156,77,49
"789","1563076103857975","General","General",346,27,159
"790","1562963053869280","General","General",266,42,122
"791","1561552697343649","General","General",74,24,16
"792","1561396410692611","General","General",42,2,1
"793","1561364874029098","General","General",595,307,282
"794","1560610517437867","General","General",308,105,117
"795","1560528297446089","General","General",166,49,85
"796","1560363234129262","General","General",187,110,59
"797","1559947617504157","General","General",678,203,325
"798","1559549237543995","General","General",120,175,38
"799","1559498227549096","General","General",18,1,0
"800","1559454077553511","General","General",185,69,84
"801","1558839957614923","General","General",330,168,87
"802","1558698380962414","General","General",153,104,30
"803","1558586460973606","General","General",183,52,106
"804","1558495910982661","General","General",316,122,201
"805","1557835574382028","General","General",94,149,30
"806","1557652761066976","General","General",128,77,43
"807","1557568044408781","General","General",889,1609,658
"808","1557025887796330","General","General",97,20,33
"809","1556777644487821","General","General",212,67,163
"810","1556616207837298","General","General",161,51,39
"811","1555071767991742","General","General",259,242,93
"812","1554969028002016","General","General",355,313,251
"813","1554478844717701","General","General",252,99,113
"814","1554374364728149","General","General",26,10,4
"815","1554171758081743","General","General",176,68,40
"816","1554137524751833","General","General",368,76,238
"817","1553987808100138","General","General",348,25,108
"818","1553541774811408","General","General",22,0,0
"819","1553394688159450","General","General",645,131,524
"820","1553335304832055","General","General",120,53,37
"821","1553192174846368","General","General",277,81,114
"822","1553034048195514","General","General",144,82,47
"823","1552596924905893","General","General",1115,319,224
"824","1552431781589074","General","General",428,261,43
"825","1552133898285529","General","General",100,84,71
"826","1551661274999458","General","General",102,16,19
"827","1551537481678504","General","General",297,139,181
"828","1551284111703841","General","General",321,73,168
"829","1550491468449772","General","General",147,1,66
"830","1550342551797997","General","General",294,51,76
"831","1548517128647206","General","General",208,12,80
"832","1547978105367775","General","General",66,0,22
"833","1547874378711481","General","General",63,1,16
"834","1547868042045448","General","General",62,2,7
"835","1547760392056213","General","General",84,16,23
"836","1547620295403556","General","General",178,51,101
"837","1547107655454820","General","General",34,6,11
"838","1546897412142511","General","General",364,50,178
"839","1546885635477022","General","General",442,220,323
"840","1546839152148337","General","General",19,0,1
"841","1546793555486230","General","General",67,10,20
"842","1546372795528306","General","General",84,4,18
"843","1546188185546767","General","General",178,56,53
"844","1546084482223804","General","General",160,46,89
"845","1545962942235958","General","General",187,81,70
"846","1545911088907810","General","General",16,0,5
"847","1545777658921153","General","General",451,356,221
"848","1545330165632569","General","General",188,5,47
